2.436243624362436078e-01,3.626132070552013431e+01
2.450245024502450131e-01,3.625725965386800453e+01
2.464246424642464184e-01,3.625317580678029827e+01
2.478247824782478237e-01,3.624906941431578389e+01
2.492249224922492290e-01,3.624494071065534229e+01
2.506250625062506066e-01,3.624078991070688716e+01
2.520252025202520119e-01,3.623661720730022751e+01
2.534253425342534172e-01,3.623242276897958192e+01
2.548254825482548225e-01,3.622820673839089523e+01
2.562256225622562278e-01,3.622396923124883017e+01
2.576257625762576331e-01,3.621971033585954558e+01
2.590259025902590384e-01,3.621543011316614979e+01
2.604260426042604437e-01,3.621112859727745814e+01
2.618261826182617935e-01,3.620680579643475738e+01
2.632263226322631988e-01,3.620246169436782679e+01
2.646264626462646041e-01,3.619809625198688252e+01
2.660266026602660094e-01,3.619370940935794323e+01
2.674267426742674147e-01,3.618930108790620181e+01
2.688268826882688201e-01,3.618487119279384956e+01
2.702270227022702254e-01,3.618041961542024154e+01
2.716271627162716307e-01,3.617594623599320869e+01
2.730273027302730360e-01,3.617145092612474855e+01
2.744274427442744413e-01,3.616693355140674271e+01
2.758275827582758466e-01,3.616239397392646993e+01
2.772277227722771964e-01,3.615783205468600414e+01
2.786278627862786017e-01,3.615324765589360823e+01
2.800280028002800070e-01,3.614864064310026492e+01
2.814281428142814123e-01,3.614401088715888477e+01
2.828282828282828176e-01,3.613935826598824974e+01
2.842284228422842229e-01,3.613468266612761681e+01
2.856285628562856282e-01,3.612998398407367517e+01
2.870287028702870336e-01,3.612526212739405196e+01
2.884288428842884389e-01,3.612051701561588857e+01
2.898289828982898442e-01,3.611574858089202422e+01
2.912291229122911940e-01,3.611095676844946212e+01
2.926292629262925993e-01,3.610614153682839600e+01
2.940294029402940046e-01,3.610130285792234162e+01
2.954295429542954099e-01,3.609644071683169386e+01
2.968296829682968152e-01,3.609155511154521179e+01
2.982298229822982205e-01,3.608664605246476498e+01
2.996299629962996258e-01,3.608171356179039435e+01
3.010301030103010311e-01,3.607675767278302459e+01
3.024302430243024364e-01,3.607177842892223651e+01
3.038303830383038417e-01,3.606677588297766590e+01
3.052305230523052471e-01,3.606175009601153647e+01
3.066306630663065969e-01,3.605670113632962881e+01
3.080308030803080022e-01,3.605162907839783060e+01
3.094309430943094075e-01,3.604653400174021272e+01
3.108310831083108128e-01,3.604141598983409978e+01
3.122312231223122181e-01,3.603627512901569929e+01
3.136313631363136234e-01,3.603111150741020197e+01
3.150315031503150287e-01,3.602592521389739488e+01
3.164316431643164340e-01,3.602071633712346710e+01
3.178317831783178393e-01,3.601548496456875625e+01
3.192319231923192446e-01,3.601023118167854165e+01
3.206320632063206499e-01,3.600495507106366233e+01
3.220322032203219997e-01,3.599965671177699278e+01
3.234323432343234050e-01,3.599433617866829849e+01
3.248324832483248104e-01,3.598899354182159982e+01
3.262326232623262157e-01,3.598362886607596067e+01
3.276327632763276210e-01,3.597824221063002170e+01
3.290329032903290263e-01,3.597283362873096735e+01
3.304330433043304316e-01,3.596740316744435972e+01
3.318331833183318369e-01,3.596195086750510228e+01
3.332333233323332422e-01,3.595647676324437469e+01
3.346334633463346475e-01,3.595098088259013025e+01
3.360336033603360528e-01,3.594546324713627428e+01
3.374337433743374026e-01,3.593992387227633856e+01
3.388338833883388079e-01,3.593436276739537760e+01
3.402340234023402132e-01,3.592877993611622855e+01
3.416341634163416185e-01,3.592317537659329929e+01
3.430343034303430239e-01,3.591754908184833539e+01
3.444344434443444292e-01,3.591190104014246032e+01
3.458345834583458345e-01,3.590623123537859129e+01
3.472347234723472398e-01,3.590053964752816285e+01
3.486348634863486451e-01,3.589482625307687158e+01
3.500350035003500504e-01,3.588909102548326047e+01
3.514351435143514002e-01,3.588333393564564489e+01
3.528352835283528055e-01,3.587755495237156822e+01
3.542354235423542108e-01,3.587175404284551661e+01
3.556355635563556161e-01,3.586593117309029566e+01
3.570357035703570214e-01,3.586008630841773481e+01
3.584358435843584267e-01,3.585421941386534428e+01
3.598359835983598320e-01,3.584833045461538603e+01
3.612361236123612374e-01,3.584241939639304064e+01
3.626362636263626427e-01,3.583648620584187938e+01
3.640364036403640480e-01,3.583053085087325229e+01
3.654365436543654533e-01,3.582455330098891011e+01
3.668366836683668031e-01,3.581855352757442290e+01
3.682368236823682084e-01,3.581253150416307562e+01
3.696369636963696137e-01,3.580648720666839324e+01
3.710371037103710190e-01,3.580042061358623329e+01
3.724372437243724243e-01,3.579433170616511717e+01
3.738373837383738296e-01,3.578822046854522654e+01
3.752375237523752349e-01,3.578208688786735081e+01
3.766376637663766402e-01,3.577593095435067738e+01
3.780378037803780455e-01,3.576975266134240172e+01
3.794379437943794509e-01,3.576355200533869549e+01
3.808380838083808007e-01,3.575732898597861009e+01
3.822382238223822060e-01,3.575108360601328172e+01
3.836383638363836113e-01,3.574481587125054460e+01
3.850385038503850166e-01,3.573852579047784417e+01
3.864386438643864219e-01,3.573221337536453746e+01
3.878387838783878272e-01,3.572587864034576910e+01
3.892389238923892325e-01,3.571952160248945063e+01
3.906390639063906378e-01,3.571314228134865942e+01
3.920392039203920431e-01,3.570674069880109158e+01
3.934393439343934484e-01,3.570031687887764349e+01
3.948394839483948537e-01,3.569387084758173501e+01
3.962396239623962035e-01,3.568740263270194646e+01
3.976397639763976088e-01,3.568091226361872970e+01
3.990399039903990142e-01,3.567439977110800697e+01
4.004400440044004195e-01,3.566786518714254584e+01
4.018401840184018248e-01,3.566130854469301426e+01
4.032403240324032301e-01,3.565472987753056344e+01
4.046404640464046354e-01,3.564812922003176254e+01
4.060406040604060407e-01,3.564150660698756212e+01
4.074407440744074460e-01,3.563486207341753698e+01
4.088408840884088513e-01,3.562819565439009040e+01
4.102410241024102566e-01,3.562150738485068757e+01
